what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1388640925954
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1388640925955
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1388640925955
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1388640925955
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1388640925956
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1388640925956
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1388640925956
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1388640925957
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1388640925957
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1388640925957
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1388640925957
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1388640925957
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1388640925958
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1388640925958
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1388640925958
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1388640925959
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1388640925959
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1388640925959
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1388640925959
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1388640925959
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1388640925960
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1388640925960
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1388640925960
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1388640925961
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1388640925961
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1388640925961
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1388640925962
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1388640925964
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1388640925964
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1388640925965
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1388640925965
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1388640925966
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1388640925966
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1388640925967
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1388640925967
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1388640925968
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1388640925968
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1388640925968
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1388640925969
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1388640925969
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1388640925969
os,sysinfo,,,"macosx",1388640925971
arch,sysinfo,,,"x86",1388640925971
ws,sysinfo,,,"cocoa",1388640925971
locale,sysinfo,,,"en_US",1388640925971
processors,sysinfo,,,"4",1388640925971
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1388640925971
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1388640925971
java.specification.name,sysinfo,,,"Java Platform API Specification",1388640925971
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1388640925971
java.specification.version,sysinfo,,,"1.6",1388640925971
java.vendor,sysinfo,,,"Apple Inc.",1388640925971
java.version,sysinfo,,,"1.6.0_65",1388640925971
java.vm.info,sysinfo,,,"mixed mode",1388640925971
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1388640925971
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1388640925971
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1388640925971
java.vm.specification.version,sysinfo,,,"1.0",1388640925971
java.vm.vendor,sysinfo,,,"Apple Inc.",1388640925971
java.vm.version,sysinfo,,,"20.65-b04-462",1388640925971
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641098326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388641098330
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641098518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641102847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641103177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641107184
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1388641107255
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1388641107304
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1388641107343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641107383
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641115691
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641116200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641134852
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1388641134993
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1388641162211
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388641172523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641184035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641186448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641231702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641306696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641334766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641353343
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641395885
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388641395888
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641396009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641396136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641408134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641415695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641415918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641419712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641420138
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1388641455134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641455385
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388641458447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641473358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641475439
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641484527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388641484531
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641484696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641488183
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1388641512296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641512477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641521682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641529173
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388641530396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641536654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641538945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641540712
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1388641552016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641552164
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388641554625
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641589652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388641589655
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641589769
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641600780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388641600784
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641600897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641604045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641611706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641614231
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1388641625725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641625887
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388641627253
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641633878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388641633882
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1388641633995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641636352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641642302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641643773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641643941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641647885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641648400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641661258
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1388641665662
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388641665663
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1388641669014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641695915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641698682
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388641698748
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1388641699041
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1388641699090
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1388641699090
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1388641699090
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1388641699092
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1388641699093
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1388641699093
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1388641699093
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1388641699094
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1388641699094
stopped,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1388641699094
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1388641699097
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1388641699104
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1388641699106
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1388641699106
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1388641699107
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1388641699108
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1388641699108
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1388641699108
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1388641699109
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1388641699109
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1388641699109
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1388641699109
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1388641699110
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1388641699110
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1389145993721
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1389145993722
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1389145993722
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1389145993723
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1389145993723
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1389145993724
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1389145993725
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1389145993725
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1389145993726
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1389145993726
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1389145993726
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1389145993727
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1389145993727
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1389145993728
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1389145993729
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1389145993729
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1389145993731
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1389145993731
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1389145993732
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1389145993732
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1389145993732
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1389145993733
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1389145993733
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1389145993733
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1389145993733
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1389145993734
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1389145993735
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1389145993736
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1389145993736
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1389145993737
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1389145993738
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1389145993738
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1389145993739
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1389145993739
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1389145993740
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1389145993741
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1389145993742
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1389145993742
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1389145993743
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1389145993743
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1389145993744
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1389145993745
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1389145993747
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1389145993748
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1389145993748
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1389145993749
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1389145993749
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1389145993749
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1389145993750
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1389145993750
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1389145993751
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1389145993752
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1389145993753
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1389145993753
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1389145993754
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1389145993755
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1389145993756
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1389145993758
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1389145993759
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1389145993761
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1389145993761
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1389145993763
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1389145993764
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1389145993765
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1389145993766
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1389145993766
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1389145993767
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1389145993768
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1389145993768
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1389145993769
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1389145993769
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1389145993770
os,sysinfo,,,"macosx",1389145993771
arch,sysinfo,,,"x86",1389145993771
ws,sysinfo,,,"cocoa",1389145993771
